copy_id,status,condition,price,ISBN
4522,Available,Good,66.08,0449212084
4523,Checked Out,New,54.49,067976402X
4524,Available,Good,109.43,1558746218
4525,Available,Poor,26.01,0007100221
4526,Available,Good,100.39,0947782141
4527,Available,New,64.27,0812521129
4528,Available,Good,135.93,0312971362
4529,Available,Fair,127.57,0553580078
4530,Checked Out,Fair,64.16,3257216416
4531,Available,Fair,140.93,0345422384
4532,Checked Out,Fair,59.25,3257212054
4533,Available,Fair,138.13,080652121X
4534,Available,New,144.02,0446672211
4535,Checked Out,Fair,59.72,0312314256
4536,Available,Poor,123.82,0061080519
4537,Available,Fair,33.76,0375704043
4538,Available,Poor,41.68,080521061X
4539,Checked Out,Fair,85.24,0060094850
4540,Checked Out,New,45.41,055358099X
4541,Available,Poor,142.33,0345339711
4542,Available,Fair,127.19,2277238929
4543,Checked Out,Good,116.92,0345428900
4544,Checked Out,Poor,50.87,2070372294
4545,Available,New,32.43,0449222276
4546,Available,Good,127.56,0807070718
4547,Available,Poor,47.94,0786890436
4548,Available,Fair,103.6,0671522817
4549,Available,Good,22.91,0061099686
4550,Checked Out,Good,114.93,0373245696
4551,Checked Out,Poor,53.29,0884053660
4552,Checked Out,New,134.61,034537522X
4553,Checked Out,Poor,134.66,0030615321
4554,Checked Out,Good,39.71,0865050880
4555,Available,New,22.73,0385029551
4556,Available,Good,27.67,006015456X
4557,Checked Out,Poor,40.04,0380018179
4558,Available,Poor,148.54,2264009306
4559,Checked Out,Poor,90.94,1886383421
4560,Available,New,102.53,0445402040
4561,Available,Poor,144.33,1882591275
4562,Available,Good,115.18,0671795937
4563,Checked Out,New,86.11,0028621239
4564,Available,New,63.09,0830819223
4565,Available,Fair,61.0,0373301626
4566,Available,New,109.64,0385512104
4567,Available,Fair,100.79,0425158616
4568,Available,Fair,71.86,0385334036
4569,Available,Fair,135.16,0517573822
4570,Available,Good,60.77,0553582909
4571,Available,Poor,91.49,1570362084
4572,Checked Out,Good,74.85,0553585118
4573,Available,Fair,84.51,0061012289
4574,Checked Out,Poor,41.66,031227999X
4575,Checked Out,Fair,124.91,0451409256
4576,Checked Out,Fair,28.5,0425050807
4577,Available,Fair,56.27,039914370X
4578,Checked Out,Fair,43.37,0006550789
4579,Checked Out,Fair,75.21,0385336772
4580,Checked Out,Poor,82.41,3257208669
4581,Available,Good,92.17,0312872682
4582,Checked Out,Fair,28.15,0373484224
4583,Available,Good,52.69,0451203046
4584,Checked Out,Good,33.94,1573229148
4585,Available,New,85.5,0345290240
4586,Checked Out,New,138.15,0394742591
4587,Checked Out,Poor,120.4,0070419361
4588,Available,Fair,135.23,3257208626
4589,Available,Poor,128.3,1880032627
4590,Available,Good,78.52,0380817144
4591,Checked Out,Poor,70.82,0449221164
4592,Available,New,88.77,0316666343
4593,Available,Good,133.92,0345416880
4594,Available,Fair,57.47,0440219604
4595,Available,Good,89.33,067170124X
4596,Checked Out,Good,68.96,0870441663
4597,Available,New,125.09,0618126988
4598,Available,Poor,121.02,031227999X
4599,Checked Out,Fair,34.94,0671024248
4600,Available,Poor,50.53,1400034779
4601,Available,Good,111.83,0140077022
4602,Available,Poor,101.76,0684844729
4603,Available,New,148.08,0316107417
4604,Checked Out,New,59.0,0380728729
4605,Checked Out,Poor,110.84,1570717257
4606,Checked Out,New,122.51,0743437810
4607,Available,Fair,133.0,0449006344
4608,Checked Out,Good,112.81,0156006529
4609,Available,Poor,124.19,0671742566
4610,Available,New,72.3,0448095300
4611,Available,Poor,85.77,0373245696
4612,Available,Fair,50.09,3442435951
4613,Available,Poor,103.69,038001503X
4614,Available,Poor,149.82,0765301954
4615,Checked Out,Fair,131.66,3518367064
4616,Checked Out,Poor,33.53,0060915544
4617,Checked Out,Fair,97.9,0140283382
4618,Available,Fair,27.19,0316779490
4619,Available,Fair,125.23,0002005018
4620,Checked Out,New,99.18,084994371X
4621,Checked Out,New,86.64,038529929X
4622,Checked Out,New,67.12,0345342968
4623,Checked Out,New,117.09,0373245580
4624,Available,Fair,100.67,0385304366
4625,Available,Poor,33.75,0671021745
4626,Available,Good,45.35,0553572997
4627,Checked Out,Poor,132.58,0006550789
4628,Checked Out,Good,57.57,0618126988
4629,Available,Fair,60.55,0399139125
4630,Available,Poor,105.57,0380773155
4631,Available,Poor,78.91,0394800133
4632,Available,New,90.69,0812505166
4633,Checked Out,New,140.07,1590521994
4634,Available,Good,23.75,0679732241
4635,Checked Out,Poor,145.84,009945520X
4636,Checked Out,Good,69.96,0670894494
4637,Checked Out,Poor,33.68,044023767X
4638,Available,Good,77.45,0140065172
4639,Checked Out,New,55.94,089480829X
4640,Checked Out,Fair,104.9,0679765123
4641,Available,Fair,79.44,0609605623
4642,Checked Out,Poor,49.86,0679419152
4643,Available,Poor,107.97,034545829X
4644,Checked Out,New,84.93,1414035004
4645,Available,Good,105.83,0741407213
4646,Checked Out,New,44.52,0375726624
4647,Checked Out,Poor,140.47,0786014210
4648,Available,Poor,98.54,1576737357
4649,Available,New,23.27,0451527747
4650,Checked Out,Poor,137.59,0679410430
4651,Available,Good,133.81,0140255370
4652,Available,Poor,147.86,0330357808
4653,Checked Out,New,70.24,0670867144
4654,Checked Out,Good,53.77,0842342702
4655,Checked Out,Poor,122.89,0575073314
4656,Checked Out,Poor,72.69,0156006529
4657,Available,New,91.0,006251119X
4658,Checked Out,Poor,143.25,0061000175
4659,Available,Poor,58.97,0671038184
4660,Available,Fair,139.91,1578562325
4661,Available,Good,115.73,0440224675
4662,Available,Poor,90.51,0380792664
4663,Checked Out,Poor,130.63,0151008116
4664,Available,Poor,83.71,0449287092
4665,Available,Fair,115.54,1853260622
4666,Checked Out,New,26.7,0689832877
4667,Available,Poor,111.02,0060514949
4668,Available,Poor,21.98,8478098267
4669,Available,Fair,94.09,0140293248
4670,Available,Good,84.98,0345417623
4671,Available,Fair,27.76,1414035004
4672,Available,Fair,37.94,0451163753
4673,Available,Good,81.56,0449300021
4674,Available,Fair,114.31,0285632655
4675,Available,New,92.96,0449907481
4676,Checked Out,Fair,92.34,0836221966
4677,Checked Out,Poor,122.6,0671000381
4678,Available,Fair,50.12,0062507567
4679,Checked Out,New,100.85,0312982194
4680,Checked Out,Poor,86.01,1559703237
4681,Available,New,38.15,1854877178
4682,Available,Fair,128.31,0812590236
4683,Available,Good,88.65,0803251718
4684,Checked Out,New,139.88,0515120863
4685,Checked Out,Poor,37.15,0349101779
4686,Checked Out,Fair,69.94,0671028375
4687,Checked Out,Poor,99.55,0345316770
4688,Available,New,69.3,0385511612
4689,Available,Good,59.28,0385327773
4690,Available,Poor,145.75,0446606812
4691,Available,Good,62.33,0415928087
4692,Checked Out,New,95.68,0671721038
4693,Checked Out,Poor,119.64,0785324712
4694,Available,Poor,115.47,0892816562
4695,Available,Good,56.46,006092988X
4696,Checked Out,Fair,90.44,0553569058
4697,Available,Good,139.92,0312423799
4698,Checked Out,Fair,149.25,1565115228
4699,Available,Poor,100.59,0898151910
4700,Available,New,40.1,0679725393
4701,Checked Out,Fair,66.55,3423620005
4702,Available,New,37.21,0440177499
4703,Available,New,127.45,0198811020
4704,Checked Out,New,86.83,2266084372
4705,Checked Out,Good,24.6,0786867086
4706,Available,Fair,99.1,0316748641
4707,Available,Good,127.24,0385337132
4708,Available,New,86.75,0684825821
4709,Checked Out,Poor,100.63,1577310454
4710,Available,Good,26.29,0451454677
4711,Available,New,23.09,051513399X
4712,Available,Poor,140.62,0425071421
4713,Checked Out,Poor,127.37,0575073004
4714,Available,Good,132.18,0688177751
4715,Available,Good,51.35,0786927089
4716,Available,Good,129.81,0006276199
4717,Checked Out,Poor,136.45,1581820542
4718,Available,New,83.41,1564146731
4719,Available,New,40.9,0749930721
4720,Checked Out,Good,69.7,3426605686
4721,Available,Poor,131.26,0425179672
4722,Checked Out,New,66.34,0140021566
4723,Checked Out,New,65.09,1888740051
4724,Available,Poor,48.26,0963270702
4725,Checked Out,Good,88.29,3257250398
4726,Checked Out,New,82.59,0345354931
4727,Available,New,42.25,0451188209
4728,Checked Out,Poor,69.37,0451163494
4729,Checked Out,New,107.79,0425166619
4730,Available,New,45.46,3257250460
4731,Available,Good,105.51,0060394447
4732,Available,Fair,118.37,0671568809
4733,Available,Poor,86.62,0671722727
4734,Checked Out,Fair,48.74,0060977477
4735,Available,Poor,46.46,0393048977
4736,Checked Out,Fair,70.21,0345354931
4737,Checked Out,Poor,26.88,0741403056
4738,Available,Poor,25.49,0385491328
4739,Available,Fair,87.25,0451205197
4740,Checked Out,New,69.35,3462031252
4741,Checked Out,Poor,41.01,0764504509
4742,Available,Good,110.18,0345313860
4743,Available,New,67.47,0385424728
4744,Available,Fair,48.62,0449006557
4745,Checked Out,Poor,134.03,3518111000
4746,Available,Poor,88.74,0312860951
4747,Checked Out,Poor,68.16,0441366945
4748,Available,Poor,146.23,0842329129
4749,Checked Out,New,89.69,0440177499
4750,Available,New,66.3,1931412677
4751,Available,New,137.11,0679425608
4752,Checked Out,New,30.51,0679310002
4753,Checked Out,Good,56.26,0312872682
4754,Available,Fair,95.68,0425071421
4755,Available,Poor,85.9,8483002523
4756,Available,New,100.04,0373037430
4757,Available,Good,79.82,0671318314
4758,Checked Out,New,33.42,0064401472
4759,Available,Fair,52.24,0440234964
4760,Checked Out,Poor,132.64,006092988X
4761,Available,New,93.14,0373871945
4762,Available,New,41.87,0553346768
4763,Available,New,34.15,0590484753
4764,Available,New,106.14,073520313X
4765,Available,Fair,42.72,0375413081
4766,Checked Out,Fair,25.41,0394543971
4767,Available,New,40.41,0345386256
4768,Available,Good,28.12,0865050880
4769,Available,Good,86.13,0786015276
4770,Checked Out,New,69.68,0441005667
4771,Checked Out,Good,118.24,8423324311
4772,Available,Good,110.5,0140257934
4773,Available,Fair,141.45,0452282152
4774,Checked Out,Good,56.0,0060199563
4775,Available,Poor,134.33,0072453907
4776,Available,New,72.64,0446611611
4777,Available,Fair,134.8,1900850303
4778,Checked Out,Poor,139.07,0064470113
4779,Available,Good,75.29,0446603708
4780,Available,Fair,139.23,0676974562
4781,Checked Out,New,80.59,0380752298
4782,Available,Fair,62.47,0393030342
4783,Checked Out,Fair,46.57,0684844729
4784,Available,New,112.25,0809237601
4785,Available,Fair,123.64,0374343381
4786,Available,Poor,148.42,0440219604
4787,Available,New,120.56,1585420611
4788,Available,Fair,58.7,0316782505
4789,Available,New,56.06,8427007450
4790,Available,Good,47.82,0741402858
4791,Checked Out,New,68.83,0486292940
4792,Checked Out,Poor,102.39,0975311255
4793,Available,New,87.56,0380815923
4794,Available,Good,80.48,0307177092
4795,Available,New,105.31,1895383129
4796,Available,Fair,64.55,0836218256
4797,Available,New,83.0,0553285343
4798,Checked Out,New,104.72,193072229X
4799,Available,Poor,80.97,0851707777
4800,Available,New,84.0,0812566629
4801,Available,Fair,109.86,3596214629
4802,Available,Good,21.92,0061052515
4803,Available,Fair,144.46,0679723420
4804,Available,Good,142.07,0316693200
4805,Checked Out,Fair,81.31,0743411269
4806,Checked Out,New,133.67,0871138646
4807,Available,Poor,46.28,0380012774
4808,Available,Poor,38.53,0380731851
4809,Available,New,69.21,0140345809
4810,Available,Poor,89.94,8472227421
4811,Available,Poor,62.32,0439221684
4812,Available,Fair,36.27,1842040154
4813,Available,Poor,62.11,0312423799
4814,Checked Out,New,99.61,0006276199
4815,Checked Out,Fair,145.44,0452264464
4816,Available,Poor,60.14,2070364283
4817,Available,Poor,133.63,041619513X
4818,Available,Poor,46.6,0061099325
4819,Checked Out,Good,48.29,0671003755
4820,Checked Out,Good,90.61,0679452281
4821,Available,Fair,84.14,3442730066
4822,Checked Out,Fair,122.38,1555217532
4823,Available,New,73.23,0345370740
4824,Available,Good,55.81,0446601241
4825,Available,New,149.87,1842151053
4826,Available,New,138.08,0871137631
4827,Checked Out,Poor,149.0,0743246918
4828,Available,New,72.73,3257228007
4829,Available,New,20.0,044020562X
4830,Checked Out,Poor,26.89,0380012774
4831,Available,Good,56.48,8472238822
4832,Checked Out,Fair,68.03,8476409419
4833,Checked Out,Poor,45.7,0385491328
4834,Checked Out,New,137.06,0060182792
4835,Available,Poor,101.21,0846705672
4836,Available,Good,104.56,0060167084
4837,Available,Poor,99.69,0340612843
4838,Checked Out,Fair,138.58,0060621257
4839,Checked Out,Good,115.02,0451178033
4840,Available,Fair,99.11,0064409457
4841,Checked Out,Good,24.44,0373836023
4842,Available,New,85.02,0884040801
4843,Available,New,104.66,0590634275
4844,Available,Fair,32.1,1555910408
4845,Available,Poor,149.28,0891074759
4846,Available,Good,42.83,0393029190
4847,Checked Out,New,79.59,0449911683
4848,Available,Fair,23.42,0345425707
4849,Checked Out,Poor,69.01,0399149759
4850,Checked Out,Poor,62.07,880781210X
4851,Checked Out,Good,83.29,0345348109
4852,Checked Out,Good,123.07,3404121686
4853,Available,Poor,20.24,0140374248
4854,Available,Fair,130.59,1593160127
4855,Available,Poor,51.66,0130891347
4856,Available,New,59.91,051748904X
4857,Available,Fair,20.88,0140250964
4858,Available,New,97.1,1558505377
4859,Available,Good,97.07,0449907481
4860,Checked Out,Poor,27.29,0590021117
4861,Available,Good,27.92,1886383421
4862,Available,Poor,80.37,0451169530
4863,Checked Out,Good,90.37,1585007366
4864,Checked Out,New,88.17,0671023373
4865,Checked Out,Fair,74.97,0872200760
4866,Available,Fair,132.9,3596292646
4867,Available,Poor,26.22,0140253602
4868,Available,Good,69.37,0345404793
4869,Checked Out,Poor,107.83,8806163698
4870,Checked Out,Good,90.35,0590431536
4871,Available,New,137.19,3257201761
4872,Available,Fair,26.22,0439319552
4873,Available,Good,74.71,0140620125
4874,Checked Out,Poor,29.25,0961769947
4875,Available,Good,86.43,0380710005
4876,Checked Out,Good,118.15,0670815373
4877,Checked Out,Fair,92.41,0142000205
4878,Checked Out,Fair,71.62,0385483503
4879,Available,New,22.6,0553579754
4880,Available,Fair,123.69,0449001954
4881,Checked Out,Good,55.83,0451124340
4882,Checked Out,Good,21.72,1570362084
4883,Checked Out,Fair,52.79,0517577402
4884,Checked Out,Fair,131.22,0886771560
4885,Available,Good,97.65,3257233051
4886,Available,Poor,79.86,8483007010
4887,Checked Out,Poor,111.98,0380012774
4888,Available,Good,116.57,0425071421
4889,Checked Out,Good,106.6,0070419361
4890,Checked Out,New,110.59,0670894494
4891,Checked Out,Good,127.61,067142517X
4892,Checked Out,Good,145.96,0393038440
4893,Available,Good,42.18,0786884622
4894,Available,New,107.4,0373709102
4895,Checked Out,New,97.52,0345285549
4896,Available,Fair,28.44,0345416848
4897,Available,New,120.23,1842151053
4898,Checked Out,New,143.75,0743486226
4899,Available,Poor,39.03,039304016X
4900,Checked Out,Poor,108.06,055358099X
4901,Available,Good,148.37,0684831058
4902,Available,Poor,122.23,0440226104
4903,Available,Good,26.15,0590687301
4904,Checked Out,Poor,121.37,0812094271
4905,Checked Out,Fair,61.68,006092988X
4906,Available,Fair,99.08,1854877178
4907,Available,Poor,114.34,0671745530
4908,Checked Out,Poor,85.65,0345384733
4909,Available,Good,51.21,0425130215
4910,Checked Out,Poor,29.62,0553258524
4911,Available,Poor,56.71,0571197779
4912,Available,Fair,60.76,0451452755
4913,Checked Out,Good,127.47,006093395X
4914,Available,New,128.94,0751522732
4915,Checked Out,New,93.76,1558505377
4916,Available,Poor,139.72,1878424319
4917,Checked Out,Good,117.29,0374157065
4918,Available,Fair,143.87,0767904281
4919,Available,Fair,135.9,0803263724
4920,Checked Out,New,32.88,0505524996
4921,Available,Fair,62.07,071411393X
4922,Checked Out,Good,52.62,0871401185
4923,Checked Out,Fair,119.73,0373484100
4924,Available,New,69.55,080411952X
4925,Available,New,129.93,0439319552
4926,Available,Good,119.97,0425188361
4927,Checked Out,Fair,46.05,0060913509
4928,Available,New,22.82,0446525804
4929,Available,New,142.83,0385254520
4930,Available,Good,81.35,0712646221
4931,Checked Out,Good,68.83,0395051649
4932,Available,Good,146.82,0345406516
4933,Available,Good,24.24,0064405176
4934,Available,New,24.51,0440949424
4935,Checked Out,Fair,20.98,0812923278
4936,Available,Fair,110.64,0440215625
4937,Available,New,139.89,8850200005
4938,Checked Out,Good,97.47,0345342968
4939,Available,New,39.96,0741402858
4940,Available,Good,97.76,0307118703
4941,Available,Fair,125.48,0373258674
4942,Available,New,36.3,0345358791
4943,Checked Out,Poor,121.81,0753811464
4944,Available,Fair,124.18,2266033689
4945,Available,Fair,106.16,0345458915
4946,Available,New,148.43,0374177023
4947,Available,New,88.65,0525943730
4948,Available,Good,59.83,0140620338
4949,Checked Out,New,63.33,059035342X
4950,Available,Good,64.7,3492207006
4951,Checked Out,Fair,105.37,0140382658
4952,Available,New,114.42,0061099325
4953,Available,Good,50.08,059525893X
4954,Available,Poor,135.47,0373250339
4955,Available,New,139.41,0684717255
4956,Available,Poor,131.29,0553279912
4957,Available,Fair,58.88,0671708635
4958,Available,Fair,46.11,0399135782
4959,Checked Out,Fair,59.99,0231105592
4960,Available,Fair,88.17,0590406019
4961,Available,Good,24.3,0345418018
4962,Checked Out,Fair,57.14,0380600129
4963,Available,Fair,146.06,0553280333
4964,Available,Good,25.41,0553212583
4965,Checked Out,New,24.06,0785263780
4966,Available,New,124.44,0684867818
4967,Checked Out,Fair,123.97,0066210151
4968,Available,Poor,49.16,0451404033
4969,Available,Good,112.64,0345403339
4970,Available,Fair,50.76,0061031569
4971,Available,New,105.55,0061099325
4972,Checked Out,Poor,108.57,0375501851
4973,Checked Out,New,133.58,0375412972
4974,Available,Poor,90.66,0743469801
4975,Available,Poor,68.44,0553572490
4976,Checked Out,New,134.53,0465090974
4977,Available,Poor,137.5,0385337639
4978,Available,Poor,64.67,061819729X
4979,Checked Out,New,145.19,0425166791
4980,Available,New,61.64,0786015276
4981,Available,New,38.4,000649840X
4982,Available,Good,20.45,0671036505
4983,Available,Poor,78.13,0786000988
4984,Available,Poor,68.04,0446609323
4985,Available,Fair,120.27,0743458303
4986,Checked Out,New,43.42,0425173755
4987,Available,Poor,20.59,0345305477
4988,Available,Fair,65.18,0515132632
4989,Checked Out,Poor,21.51,0670035262
